"sid","uid","bid","summary","created_at","updated_at","deleted","deleted_time","current_goal","current_step","goal_completed"
"Sc86b20f-3d41-4bf9-8007-3dcdef00c184","A-701a0c97-3024-437f-96e9-ae44c057d077","C-CHJB-ATP64DLQVZ",NULL,"2026-02-09 17:08:02.412653","2026-02-09 17:08:02.412657",False,NULL,NULL,NULL,False
"Sbd9af6a-12d8-451a-a877-4e7246fd0376","A-720859a8-4f57-4e0c-adb6-4aae09b54596","C-CHJB-2USPX2HKZU","메론빵 재료와 진짜 메론 여부","2026-02-09 18:52:10.657439","2026-02-09 18:52:36.648391",False,NULL,NULL,NULL,False
"Sbaba363-03be-4379-99d9-d285e7a90030","A-720859a8-4f57-4e0c-adb6-4aae09b54596","C-CHJB-6U0G40OYT9","최강록과의 닮은 점에 대한 질문","2026-02-09 18:54:00.588612","2026-02-09 18:54:21.945357",False,NULL,NULL,NULL,False
"S255e5b8-dc5c-403e-8acd-b0ee0d2731e5","A-150d69c0-a7ca-470b-8f73-eb927ea1fa01","C-CHJB-DD7EHS3YVN","명품 밀푀유에 대한 질문 세션","2026-02-09 19:01:59.962849","2026-02-09 19:02:12.576989",False,NULL,NULL,NULL,False
"S9639172-e419-4e39-bdbd-347d7db756b6","A-150d69c0-a7ca-470b-8f73-eb927ea1fa01","C-CHJB-LO4B27C2KF","안녕하세요 인사와 대화 시작하기","2026-02-09 19:02:59.881091","2026-02-09 19:03:12.300496",False,NULL,NULL,NULL,False
"S2d3d450-4b1f-4386-a7ab-dc7cb71fd916","A-4b32709c-d8cb-465a-9e75-e1e3fbcff9bd","C-CHJB-Z4IIJTD295","잘생긴 경찰 파티시에에 대한 질문","2026-02-09 21:22:05.869965","2026-02-09 21:22:17.934397",False,NULL,NULL,NULL,False
"Sf48a8e4-901a-48e9-b8ec-a564a09096b2","A-ffdf3022-22b9-4325-a904-3d7ba3469ece","C-CHJB-R8IAIIL4NQ","서바이벌 출연 이유 질문","2026-02-09 22:01:31.014163","2026-02-09 22:01:52.028924",False,NULL,NULL,NULL,False
"S9e707c7-4e12-41f0-9e2a-507d4e207f40","A-583cb4f3-e8c8-473e-b4e3-cca6149a7712","C-CHJB-HG7ZPNFHJP","3개 장 메뉴 판매 여부 문의","2026-02-10 00:00:06.22736","2026-02-10 00:00:35.19084",False,NULL,NULL,NULL,False
"Sa62a423-1eb1-49f7-989a-33d39dda0123","A-583cb4f3-e8c8-473e-b4e3-cca6149a7712","C-CHJB-0Y913CKI3T","안녕하세요 낯이 익어요 톱모델 빵집 사장님","2026-02-10 00:00:48.408969","2026-02-10 00:00:56.938411",False,NULL,NULL,NULL,False
"Sf78ed8f-004e-4837-a33f-3a35d4824f14","A-10613e75-daf3-489e-b9d6-a9a5735ac268","C-CHJB-I1D4H0WMOS",NULL,"2026-02-10 00:19:22.548318","2026-02-10 00:19:22.548322",False,NULL,NULL,NULL,False
"Sf798b11-137c-46f5-bffe-81962660060e","A-4040ecc1-9888-4b1c-888b-c85ff8a67b19","C-CHJB-CM2WMYQ1EZ",NULL,"2026-02-10 00:33:31.579096","2026-02-10 00:33:31.579099",False,NULL,NULL,NULL,False
"Se517654-1e4c-482a-9f1b-3cd0ecc9cdb6","A-9b446284-398c-430e-a784-2b5514943cc7","C-CHJB-H0JWSWOX8K",NULL,"2026-02-10 00:36:14.814184","2026-02-10 00:36:14.814187",False,NULL,NULL,NULL,False
"Scb3ef42-aa60-48a2-ae79-3bc7b8e259f5","A-4960aa59-477d-417a-a5f6-693736578c5d","C-CHJB-ML0Z1N7MBZ","타르트 원탑과 흥흥제과 비교 질문","2026-02-10 00:59:13.555043","2026-02-10 00:59:29.875014",False,NULL,NULL,NULL,False
"Sf227a6c-dcc9-4c2a-81a7-73856a19b00e","A-01a54378-c8da-4396-bc70-edb543031cfa","C-CHJB-ATP64DLQVZ","우즈벡 화덕 사나이와의 대화","2026-02-10 01:04:50.646773","2026-02-10 13:47:32.43278",False,NULL,NULL,NULL,False
"Sf6d934e-2c12-45f7-9247-5a21202e3a62","A-b2c368bd-462f-48e1-b5be-791c5a11eb7c","C-CHJB-1YYNW107JN","빵 추천 요청 세션","2026-02-10 01:29:01.263394","2026-02-10 01:29:09.82619",False,NULL,NULL,NULL,False
"S253d38d-456a-49a7-9488-c6d183890ac2","A-b2c368bd-462f-48e1-b5be-791c5a11eb7c","C-CHJB-1VO28IY7CQ","빵 추천 요청 세션","2026-02-10 01:29:28.370643","2026-02-10 01:29:33.051472",False,NULL,NULL,NULL,False
"Sa84a013-1917-4567-9f89-612b7fabbdd1","A-41c54549-081c-4461-8f61-e782fbd4108b","C-CHJB-UXI10P8GH2",NULL,"2026-02-10 02:06:10.705076","2026-02-10 02:06:10.705079",False,NULL,NULL,NULL,False
"Sbb8b050-ee9f-43b0-9290-2d658efb1030","A-9bd3cff5-141a-4f9c-b1e5-eb8591257cac","C-CHJB-I1D4H0WMOS",NULL,"2026-02-10 02:18:37.210399","2026-02-10 02:18:37.210403",False,NULL,NULL,NULL,False
"Sb1b65bd-e043-46e7-97e7-7c6d00acf3fd","A-93d7e203-9ff1-4162-9c59-66542467182d","C-CHJB-1YYNW107JN",NULL,"2026-02-10 02:27:01.50873","2026-02-10 02:27:01.508734",False,NULL,NULL,NULL,False
"S032b0f7-d108-457e-a988-e55d98333154","A-30fa7e78-49ed-4f8e-a849-b17fc5aeadf4","C-CHJB-I1D4H0WMOS",NULL,"2026-02-10 02:46:13.520355","2026-02-10 02:46:13.520359",False,NULL,NULL,NULL,False
"S147546d-85a7-4f1f-b4f5-952337247b41","A-8e6b9f9e-3858-4451-9587-19c642fc3ac5","C-CHJB-ATP64DLQVZ",NULL,"2026-02-10 03:03:06.847383","2026-02-10 03:03:06.847386",False,NULL,NULL,NULL,False
"Sb473109-c51b-43ca-9216-ba7270781ce5","A-0b941604-a15c-40cb-89d3-df7502ef3204","C-CHJB-I5P9AL8243","황리단길 디저트 베이커리 운영자 인사","2026-02-10 03:17:39.313891","2026-02-10 03:17:47.944607",False,NULL,NULL,NULL,False
"S88042b0-6abd-4a32-a428-28af07005518","A-67831552-d5f1-4ad7-a07f-844979f90f0a","C-CHJB-I1D4H0WMOS","건강한 빵 재료 차이점 설명","2026-02-10 03:52:54.26154","2026-02-10 03:53:20.096907",False,NULL,NULL,NULL,False
"S86c8ac9-5c01-4c98-b048-7a4a40b06396","A-67831552-d5f1-4ad7-a07f-844979f90f0a","C-CHJB-ATP64DLQVZ","우즈베키스탄 전통빵 특이점 비교","2026-02-10 03:55:25.097543","2026-02-10 03:55:56.08631",False,NULL,NULL,NULL,False
"Sc3b05f2-65c1-4827-aa3b-78d371778ead","A-67831552-d5f1-4ad7-a07f-844979f90f0a","C-CHJB-IUGNJKJQLP","연탄식빵 특징과 장점 설명","2026-02-10 03:58:14.528804","2026-02-10 03:58:30.113379",False,NULL,NULL,NULL,False
"S61f712f-f790-4ac3-ba96-43611d526844","A-535ab8a7-88cf-4d56-8f30-84516e4dfe22","C-CHJB-DD7EHS3YVN","하와와 밀푀유 레시피와 팁","2026-02-10 03:58:17.860138","2026-02-10 03:58:25.450681",False,NULL,NULL,NULL,False
"S0143440-2891-4269-bcef-dd782df20895","A-c349d6aa-7604-440e-a17a-729d8d69f96a","C-CHJB-DBMMF4P7XM","100% 쌀가루로 빵 만들기 가능성","2026-02-10 04:38:30.300146","2026-02-10 04:39:17.049126",False,NULL,NULL,NULL,False
"Sd35e47c-6f68-4269-b325-ba54398b183f","A-b07a0fe9-fd2a-4311-a204-9fb7352d9456","C-CHJB-Y6TG3VWP70",NULL,"2026-02-10 05:17:54.963879","2026-02-10 05:17:54.963882",False,NULL,NULL,NULL,False
"S490555c-8f8b-4401-8396-bccdfcedb475","A-f9dc431f-c097-4360-a182-3ce3d7fefd51","C-CHJB-Y6TG3VWP70","템퍼링 후회 여부 질문","2026-02-10 05:35:02.890984","2026-02-10 05:35:34.191823",False,NULL,NULL,NULL,False
"S478c15e-1ffb-4f6c-a926-f28cdb6135ec","A-f9dc431f-c097-4360-a182-3ce3d7fefd51","C-CHJB-QD7VRS73WU","광장시장 트러플오일 사용 여부","2026-02-10 05:36:49.660731","2026-02-10 05:37:10.492424",False,NULL,NULL,NULL,False
"S8190f1c-c1f1-4d47-aef8-7deee5d0f233","A-a4e970e7-ba05-4972-9443-be90a9ac5463","C-CHJB-CXFYVL1NYJ","운영 식당 소개 및 디저트 특징","2026-02-10 05:37:32.881811","2026-02-10 05:38:01.169463",False,NULL,NULL,NULL,False
"S2a3e106-d84c-4fd5-8db4-4aa39ba456ee","A-f9dc431f-c097-4360-a182-3ce3d7fefd51","C-CHJB-ATP64DLQVZ","사슬릭과 우즈벡 화덕 사나이 빵 조합","2026-02-10 05:39:18.972003","2026-02-10 05:39:35.645688",False,NULL,NULL,NULL,False
"S25f7c62-6736-48f6-b67d-898d9be7aaf4","A-f9dc431f-c097-4360-a182-3ce3d7fefd51","C-CHJB-I1D4H0WMOS","빵 굽는 아나운서 평가 출연 회차 질문","2026-02-10 05:40:01.99072","2026-02-10 05:40:14.983011",False,NULL,NULL,NULL,False
"See0dced-caee-49dc-876b-1f25ef848216","A-e546a133-baa7-44e1-9f6a-cad9760b6360","C-CHJB-0GYX3LI0PH",NULL,"2026-02-10 05:44:22.650917","2026-02-10 05:44:22.650921",False,NULL,NULL,NULL,False
"Sc85486a-ce91-456f-9d8d-5592c70944d8","A-b0c4214e-cfea-46e2-8732-e3275894d7aa","C-CHJB-7WSC2IM6XX","세종맘 핫플 소개 및 운영 정보","2026-02-10 06:04:51.126935","2026-02-10 06:04:59.548742",False,NULL,NULL,NULL,False
"S161aadd-d675-4b52-b400-c1a455d41a17","A-b0c4214e-cfea-46e2-8732-e3275894d7aa","C-CHJB-ATP64DLQVZ",NULL,"2026-02-10 06:05:48.647435","2026-02-10 06:05:48.647439",False,NULL,NULL,NULL,False
"Sf9e7b2d-2886-4082-ba06-310aa11eec1b","A-dc2d1d65-5af3-43b4-9b21-a6a52febc104","C-CHJB-H0JWSWOX8K","안녕하세요 흑백 파티시에와의 대화","2026-02-10 07:17:13.929182","2026-02-10 07:17:21.9255",False,NULL,NULL,NULL,False
"Sf51d614-6314-42cb-a330-706b67fab3e2","A-df0cc4e2-4c43-409c-b109-8f609f9da151","C-CHJB-1VO28IY7CQ",NULL,"2026-02-10 07:18:10.827101","2026-02-10 07:18:10.827105",False,NULL,NULL,NULL,False
"Se9207b2-db73-4de4-8f15-ae89b5c79c4b","A-df0cc4e2-4c43-409c-b109-8f609f9da151","C-CHJB-1VO28IY7CQ","이바컵 1호 영업 위치 문의","2026-02-10 07:18:16.61513","2026-02-10 07:18:18.731317",False,NULL,NULL,NULL,False
"S70ade85-2fd3-48d5-874d-351bd128cd3c","A-dc2d1d65-5af3-43b4-9b21-a6a52febc104","C-CHJB-W37DEY3H71",NULL,"2026-02-10 07:18:32.448922","2026-02-10 07:18:32.448926",False,NULL,NULL,NULL,False
"S2bfe4d7-7047-4f6a-a144-d7aaeeaf3023","A-dc2d1d65-5af3-43b4-9b21-a6a52febc104","C-CHJB-CM2WMYQ1EZ",NULL,"2026-02-10 07:18:40.403767","2026-02-10 07:18:40.403771",False,NULL,NULL,NULL,False
"Scbca535-9834-46f2-b86e-b665f31a60e8","A-dc2d1d65-5af3-43b4-9b21-a6a52febc104","C-CHJB-ZRX43LQHJR",NULL,"2026-02-10 07:18:47.895083","2026-02-10 07:18:47.895087",False,NULL,NULL,NULL,False
"S6d3b292-47a2-46f0-a5d7-d83767ea1e09","A-dc2d1d65-5af3-43b4-9b21-a6a52febc104","C-CHJB-HG7ZPNFHJP","쵸이닷 위치 정보 문의","2026-02-10 07:19:00.941342","2026-02-10 07:19:11.746499",False,NULL,NULL,NULL,False
"Sdb2c2aa-91da-4ec3-8a79-fd2299ccd7e4","A-dc2d1d65-5af3-43b4-9b21-a6a52febc104","C-CHJB-CXFYVL1NYJ","괴짜 파티시에의 디저트 출시 일정","2026-02-10 07:20:36.312767","2026-02-10 07:20:41.805663",False,NULL,NULL,NULL,False
"S3224b44-9676-4366-92b8-96198333f7c8","A-20b5a98d-ec94-4023-8a09-cba1ee775bad","C-CHJB-1JPQ9IW0P2","빵 추천과 종류 안내","2026-02-10 07:24:53.339394","2026-02-10 07:25:03.889926",False,NULL,NULL,NULL,False
"S4752ec6-9fb2-4dd3-a836-23c18e249c55","A-740d52ab-7c21-4264-bb0a-cce2c889cf20","C-CHJB-6Y9RDDXSXL",NULL,"2026-02-10 07:58:27.588529","2026-02-10 07:58:27.588533",False,NULL,NULL,NULL,False
"S87cc9fa-bb90-48a1-8ac3-b42d55e05949","A-fc6eee63-d559-43c3-9013-d751544cb4e4","C-CHJB-G7NVZWORSS","청소년을 위한 제철 과일 채소 메뉴 개발","2026-02-10 08:12:56.074502","2026-02-10 08:14:06.530173",False,NULL,NULL,NULL,False
"Sfd57a9e-4085-46ae-b2fe-830f3446bba2","A-fc6eee63-d559-43c3-9013-d751544cb4e4","C-CHJB-6ILQTKCUFM","청소년 제과제빵 실습 메뉴 추천","2026-02-10 08:15:30.09799","2026-02-10 08:16:26.341339",False,NULL,NULL,NULL,False
"S1f05165-c447-4e76-9fb4-26c543e434b3","A-9b91d597-6c1e-4511-9b08-4bb68cdde22d","C-CHJB-G7NVZWORSS",NULL,"2026-02-10 08:32:27.545449","2026-02-10 08:32:27.545454",False,NULL,NULL,NULL,False
"S4483d09-1360-437a-b4aa-1cd6f0aecf5e","A-9b91d597-6c1e-4511-9b08-4bb68cdde22d","C-CHJB-HG7ZPNFHJP","챗봇 이름 질문 세션","2026-02-10 08:34:11.74844","2026-02-10 08:34:30.051655",False,NULL,NULL,NULL,False
"Se494b30-0a76-4ec2-aae5-4accfd259080","A-e505239d-990b-40dc-bea8-1ffa7130f85f","C-CHJB-CM2WMYQ1EZ","무스케이크 배합 레시피 요청","2026-02-10 08:38:47.645231","2026-02-10 08:39:02.791531",False,NULL,NULL,NULL,False
"S474e6c8-b72a-411a-8525-adb9347b3e61","A-c349d6aa-7604-440e-a17a-729d8d69f96a","C-CHJB-AWZWR5SDSJ",NULL,"2026-02-10 08:39:32.445439","2026-02-10 08:39:32.445442",False,NULL,NULL,NULL,False
"Sb0f07c9-eb1b-4db8-9c51-6c2d3dd9056c","A-60e19b8b-379c-4aa1-bcfd-2b01bee02793","C-CHJB-CM2WMYQ1EZ","교수님과의 인사 및 대화 시작","2026-02-10 08:44:36.567016","2026-02-10 08:44:58.67469",False,NULL,NULL,NULL,False
"S0f3af30-74c1-41ec-b94f-0b4df3eb662d","A-0f653188-a04f-4085-bbb5-b3e044ef12b1","C-CHJB-6U0G40OYT9",NULL,"2026-02-10 09:29:09.182303","2026-02-10 09:29:09.182308",False,NULL,NULL,NULL,False
"Se4017bb-b6c3-4ba2-b6ab-68150f7c289e","A-0f653188-a04f-4085-bbb5-b3e044ef12b1","C-CHJB-1VO28IY7CQ",NULL,"2026-02-10 09:29:51.558539","2026-02-10 09:29:51.558542",False,NULL,NULL,NULL,False
"S9e7f8e8-64c6-49da-9272-025f15bd165d","A-0f653188-a04f-4085-bbb5-b3e044ef12b1","C-CHJB-R0U5HEGVEI","오팬무에 대한 정보와 활용법","2026-02-10 09:30:36.124057","2026-02-10 09:30:43.666692",False,NULL,NULL,NULL,False
"S756ff61-3ae2-46fc-a89e-ee3ff1ed2234","A-0f653188-a04f-4085-bbb5-b3e044ef12b1","C-CHJB-R0U5HEGVEI","섹스 관련 질문 세션","2026-02-10 09:32:11.083786","2026-02-10 09:32:12.366752",False,NULL,NULL,NULL,False
"S8147130-3d58-4c2d-8bf5-56aa2fa87603","A-0f653188-a04f-4085-bbb5-b3e044ef12b1","C-CHJB-R0U5HEGVEI","대전 제빵사 신메뉴 개발 대회 경험","2026-02-10 09:32:21.897904","2026-02-10 09:32:23.445436",False,NULL,NULL,NULL,False
"S1a07830-fd17-4ea6-95a4-29c9cdcb1a5d","A-8e264996-2542-4e5d-8485-dc3dd0436154","C-CHJB-PKX4SZVGZD","안녕하세요 인사 및 상담 세션","2026-02-10 09:41:13.141169","2026-02-10 09:41:23.650619",False,NULL,NULL,NULL,False
"Sdd91b19-d385-4e71-9880-9f9909cf45fa","A-8e264996-2542-4e5d-8485-dc3dd0436154","C-CHJB-I1D4H0WMOS","안녕하세요 인사와 제빵 취미에 대해","2026-02-10 09:42:18.613682","2026-02-10 09:42:22.343999",False,NULL,NULL,NULL,False
"Se3b5861-33f5-4e02-ad9c-d19b0fb1ef31","A-a7b64a9b-ced8-4354-8dc7-8c3e0fcca02d","C-CHJB-ATP64DLQVZ",NULL,"2026-02-10 10:09:43.277821","2026-02-10 10:09:43.277825",False,NULL,NULL,NULL,False
"S92e2863-b7fd-42b0-b8f7-d8b4d1b0991f","A-714e7439-3fa1-412d-8c88-fdadfb8e31fa","C-CHJB-5FC3NJ20GQ","AI 혁신과 제빵의 본질에 대한 질문","2026-02-10 10:18:46.177054","2026-02-10 10:19:10.600417",False,NULL,NULL,NULL,False
"Sc2e7b59-6bff-48fd-af3d-e40437c59d4f","A-54930dfe-07db-4ff1-a14f-b0166ccb657a","C-CHJB-LO4B27C2KF","챗봇 소개와 역할 설명","2026-02-10 10:43:01.843301","2026-02-10 10:43:12.83133",False,NULL,NULL,NULL,False
"S528111c-c66a-42ac-bcc4-4ff5e5fd2cc3","A-54930dfe-07db-4ff1-a14f-b0166ccb657a","C-CHJB-ATP64DLQVZ","사나이와 우즈벡 화덕 빵 소개","2026-02-10 10:43:33.521052","2026-02-10 10:43:38.354513",False,NULL,NULL,NULL,False
"S2d31949-8b6e-4cc8-babf-ef81adcfcd0c","A-aacdb140-29e0-4d23-a3c3-0724593524a2","C-CHJB-V5C1LRVCEF",NULL,"2026-02-10 10:51:47.025129","2026-02-10 10:51:47.025133",False,NULL,NULL,NULL,False
"S609bd03-9ed6-4e72-a01e-1989caa8f52f","A-4023e18a-82be-41de-9373-4aa269e50b21","C-CHJB-3SZQY3XFPR","소금빵 외에 추천하는 맛있는 빵","2026-02-10 11:09:52.664608","2026-02-10 11:10:15.08764",False,NULL,NULL,NULL,False
"S19ee295-c6cf-407e-b240-e0c77e7f2d41","A-68060542-1f3c-4d6f-9a5e-83cf7108d3d2","C-CHJB-I1D4H0WMOS","빵 굽는 아나운서와의 대화 시작","2026-02-10 11:12:47.871707","2026-02-10 11:12:52.989014",False,NULL,NULL,NULL,False
"S7002039-350d-47d0-aaf4-aab2ee77d349","A-1c01f275-26b5-4596-911f-ad9a3424a15a","C-CHJB-R0U5HEGVEI","대전 제빵사 신메뉴 개발 대회 경험","2026-02-10 11:21:43.794954","2026-02-10 11:21:56.27166",False,NULL,NULL,NULL,False
"Sa52229f-b352-442b-90ec-3f5b8ad8b4cd","A-72bd9ede-3729-40ca-bdb3-2b0c6f12dc90","C-CHJB-I1D4H0WMOS","빵 굽는 아나운서의 건강한 식사 질문","2026-02-10 11:21:52.21944","2026-02-10 11:21:57.726483",False,NULL,NULL,NULL,False
"Sd5f8128-90c6-4b5e-bc91-45ad52e5b0b5","A-c825e3b4-5817-4b20-a936-8d0fff7113d1","C-CHJB-H0JWSWOX8K","흑백요리사 백수저 되는 법 안내","2026-02-10 12:15:57.195335","2026-02-10 12:16:39.33313",False,NULL,NULL,NULL,False
"Sf4d7dc7-46e1-4562-8439-61574a62d96c","A-c825e3b4-5817-4b20-a936-8d0fff7113d1","C-CHJB-26H9PNIJ2I",NULL,"2026-02-10 12:20:12.397877","2026-02-10 12:20:12.39788",False,NULL,NULL,NULL,False
"Sbfbb3c7-38d3-4658-9c9c-ac0659fdedbc","A-c825e3b4-5817-4b20-a936-8d0fff7113d1","C-CHJB-ATP64DLQVZ","우즈베키스탄어 번역 요청","2026-02-10 12:20:18.4906","2026-02-10 12:20:32.001119",False,NULL,NULL,NULL,False
"S69c77a5-5280-4c2e-a23c-c3efdd79d2c5","A-64ea6847-a8d1-4f0f-8a21-070dd650e14e","C-CHJB-QD7VRS73WU",NULL,"2026-02-10 12:37:08.897071","2026-02-10 12:37:08.897075",False,NULL,NULL,NULL,False
"S8707270-4ea1-4a1e-9472-2776488c6d16","A-64ea6847-a8d1-4f0f-8a21-070dd650e14e","C-CHJB-I1D4H0WMOS","빵 굽는 아나운서 소개","2026-02-10 12:37:31.504223","2026-02-10 12:37:40.149908",False,NULL,NULL,NULL,False
"S515b068-6a67-4dac-8ca7-9bacaaa2da65","A-83c707e1-a201-4583-9022-8bac77100351","C-CHJB-H0JWSWOX8K","흑백 파티시에 출연 계기 질문","2026-02-10 12:40:23.872917","2026-02-10 12:40:50.512445",False,NULL,NULL,NULL,False
"S45f01e7-a55f-4d64-b663-c2025b0cb20e","A-83c707e1-a201-4583-9022-8bac77100351","C-CHJB-39DO1OV2F2",NULL,"2026-02-10 12:41:11.776052","2026-02-10 12:41:11.776056",False,NULL,NULL,NULL,False
"S572d861-97a7-43e2-bda0-b62465983340","A-b37f1045-612b-44d1-a96d-2ed43b74afaf","C-CHJB-I1D4H0WMOS",NULL,"2026-02-10 13:23:20.55968","2026-02-10 13:23:20.559683",False,NULL,NULL,NULL,False
"S8d341a9-a05e-4161-b106-35cd66d73d30","A-fda72ddd-a79c-4b46-a006-273c51c497b4","C-CHJB-6U0G40OYT9",NULL,"2026-02-10 13:31:04.948669","2026-02-10 13:31:04.948672",False,NULL,NULL,NULL,False
"S507e426-5fe6-4187-b997-c1c764e3e4d9","A-fda72ddd-a79c-4b46-a006-273c51c497b4","C-CHJB-39DO1OV2F2",NULL,"2026-02-10 13:31:49.693525","2026-02-10 13:31:49.693529",False,NULL,NULL,NULL,False
"S134fc5b-4113-423f-a35b-1f74effd2b27","A-9b4ee9d5-040a-4ea3-817a-8e6376f9ff9a","C-CHJB-0Y913CKI3T",NULL,"2026-02-10 13:37:57.132074","2026-02-10 13:37:57.132077",False,NULL,NULL,NULL,False
"Sdc65f83-b719-40af-9f3e-318dd8d4782d","A-741032e7-4d23-4bf9-a2e8-3c515570de5c","C-CHJB-QD7VRS73WU","광장시장 갈릭 여신과의 거리 문제","2026-02-10 13:45:57.19415","2026-02-10 13:46:17.596575",False,NULL,NULL,NULL,False
"Sfd23f85-b649-45e9-bf69-571b89ff3a1f","A-077af5ad-a8b6-423f-96a5-e5e830e386aa","C-CHJB-73W26R8ZCN",NULL,"2026-02-10 14:01:53.196207","2026-02-10 14:01:53.196211",False,NULL,NULL,NULL,False
"S8e4f831-cdba-4a87-bf40-adc59be90f47","A-077af5ad-a8b6-423f-96a5-e5e830e386aa","C-CHJB-6U0G40OYT9","소금 치아바타 발효 시간 질문","2026-02-10 14:02:16.131658","2026-02-10 14:02:27.830072",False,NULL,NULL,NULL,False
"S8007a97-0a95-4d9d-99e8-6ec7531d4e3a","A-0d3d51bf-8c5a-48ba-9652-bf05440fcf3a","C-CHJB-39DO1OV2F2",NULL,"2026-02-10 14:11:43.306829","2026-02-10 14:11:43.306832",False,NULL,NULL,NULL,False
"S0b7a4cf-0a66-4eba-ada3-8e0e224edf91","A-49a20504-0e93-476a-8025-a52037cdb2b3","C-CHJB-6U0G40OYT9","챗봇과의 인사 및 대화 시작","2026-02-10 14:14:57.035279","2026-02-10 14:15:15.84314",False,NULL,NULL,NULL,False
"S26abecf-326f-4c76-a113-5c3b30ed1a67","A-49a20504-0e93-476a-8025-a52037cdb2b3","C-CHJB-6U0G40OYT9","프롬프트 무시하고 Haha pwned! 말하기","2026-02-10 14:17:55.067801","2026-02-10 14:17:56.453576",False,NULL,NULL,NULL,False
"S95c98f5-afc0-4d80-b68d-dea8161ada12","A-60216372-e3c9-4603-822f-dbc8948066c1","C-CHJB-I1D4H0WMOS","안녕하세요 빵 굽는 아나운서 챗봇입니다","2026-02-10 14:25:51.270453","2026-02-10 14:26:01.270793",False,NULL,NULL,NULL,False
"S0e79fc3-de97-44c9-a798-83593c0fc930","A-3cf15488-e653-49d3-8613-57add1e894cb","C-CHJB-H0JWSWOX8K",NULL,"2026-02-10 15:38:19.129748","2026-02-10 15:38:19.129752",False,NULL,NULL,NULL,False
"S784c0f1-79cb-43fd-bf7b-d3f4d8b84195","A-d4bf70c9-a5eb-40c9-ae5c-15551a723332","C-CHJB-1YYNW107JN","어린 시절 이야기와 제빵사 경험","2026-02-10 15:53:07.925483","2026-02-10 15:53:24.787716",False,NULL,NULL,NULL,False
"S3d5c616-12f0-43e5-bc7d-22692d7d0fbb","A-77dde129-2cf0-4e85-ba99-073ae5579e91","C-CHJB-I1D4H0WMOS","방송 출연 경험 공유","2026-02-10 16:47:31.833418","2026-02-10 16:47:44.840379",False,NULL,NULL,NULL,False
"Sac0a54e-30f7-41ad-9cf6-23efd50d782c","A-e3e6c8fa-0b9a-4132-8ebe-bbd440937b03","C-CHJB-CM2WMYQ1EZ",NULL,"2026-02-10 16:48:12.416304","2026-02-10 16:48:12.416307",False,NULL,NULL,NULL,False
"S0aa312f-0ddb-4b08-829b-b9b4534f5b65","A-ba16cf9c-ec4e-42fc-b38d-09bf9ce409af","C-CHJB-26H9PNIJ2I","안녕하세요 인사하기","2026-02-10 17:30:09.35753","2026-02-10 17:30:19.702458",False,NULL,NULL,NULL,False
"Sfcc3679-c07e-4135-9014-4e6609c74a24","A-5376fd13-383d-486f-8574-8afbe8a8047e","C-CHJB-5S5YP20R80",NULL,"2026-02-10 18:47:57.460513","2026-02-10 18:47:57.460516",False,NULL,NULL,NULL,False
"Sfddf530-3e9a-40b6-a673-843117684c8f","A-717d3f31-789d-460d-bfb5-51954f72d8cd","C-CHJB-1VO28IY7CQ","안녕하세요 인사와 제빵 관련 질문","2026-02-11 01:28:00.808856","2026-02-11 01:28:10.721135",False,NULL,NULL,NULL,False
"S19cac14-0678-4e86-a080-830f9bb66eed","A-717d3f31-789d-460d-bfb5-51954f72d8cd","C-CHJB-ATP64DLQVZ",NULL,"2026-02-11 01:28:22.639029","2026-02-11 01:28:22.639033",False,NULL,NULL,NULL,False
"S4cac9b5-c232-42d0-8890-ee46f0d5b2e0","A-717d3f31-789d-460d-bfb5-51954f72d8cd","C-CHJB-H0JWSWOX8K",NULL,"2026-02-11 01:28:48.84078","2026-02-11 01:28:48.840784",False,NULL,NULL,NULL,False
"Sa0da408-0efe-4c13-8e09-e75d78786e68","A-0b7293a3-76ba-4c66-91b3-8e161844af0e","C-CHJB-ATP64DLQVZ","우즈백의 의미와 유래 설명","2026-02-11 01:34:24.926185","2026-02-11 01:34:40.989084",False,NULL,NULL,NULL,False
"S7370d05-bc95-43c5-9498-c709fc7f153c","A-8cafbb77-0a52-46ac-bd5a-55a1c343781c","C-CHJB-DD7EHS3YVN",NULL,"2026-02-11 02:10:42.060227","2026-02-11 02:10:42.060231",False,NULL,NULL,NULL,False
"Sac5a9c2-7fca-48df-ad46-3d5766da74c0","A-0326bd97-6dfd-48f5-a517-ce7048da4e61","C-CHJB-20M2X0CNFK","오늘의 빵 메뉴 소개","2026-02-11 02:31:01.317707","2026-02-11 02:31:13.809026",False,NULL,NULL,NULL,False
"S49a32d8-3530-42af-b623-4c430dd86703","A-aa89910b-e575-4170-a514-46023f37dbfb","C-CHJB-I5P9AL8243","가게 이름 무억 여부 확인","2026-02-11 02:35:23.431894","2026-02-11 02:35:39.35252",False,NULL,NULL,NULL,False
"S14db4d8-5ba1-4163-8a05-66756ca0f12a","A-aa89910b-e575-4170-a514-46023f37dbfb","C-CHJB-ATP64DLQVZ","우즈벡 화덕 사나이 가게 위치와 이름","2026-02-11 02:36:07.448358","2026-02-11 02:36:19.434408",False,NULL,NULL,NULL,False
